timestamp,speed_kmh,steering_angle,is_hacked
2026-06-18 10:32:09.000,37.37,0.019,0
2026-06-18 11:44:03.400,46.16,-0.082,0
2026-06-18 11:21:15.800,49.87,-0.121,0
2026-06-18 11:43:50.600,54.91,-0.001,0
2026-06-18 11:20:01.000,54.07,0.017,0
2026-06-18 10:53:09.300,51.0,-0.171,0
2026-06-18 12:19:21.100,103.4,0.865,1
2026-06-18 10:57:16.500,56.38,-0.09,0
2026-06-18 10:03:15.200,45.47,-0.038,0
2026-06-18 10:15:51.300,48.75,0.138,0
2026-06-18 10:55:05.500,45.2,0.16,0
2026-06-18 10:12:29.800,36.13,0.037,0
2026-06-18 12:24:01.600,85.65,0.84,1
2026-06-18 11:44:28.200,57.57,0.063,0
2026-06-18 12:34:18.200,75.61,0.797,1
2026-06-18 10:43:42.400,46.62,0.095,0
2026-06-18 11:21:30.900,54.28,0.142,0
2026-06-18 12:23:51.900,73.89,0.793,1
2026-06-18 10:24:13.000,48.41,-0.004,0
2026-06-18 10:09:51.400,48.83,0.037,0
2026-06-18 12:46:01.500,51.01,0.646,1
2026-06-18 10:31:33.300,50.35,0.015,0
2026-06-18 11:38:50.300,55.82,0.096,0
2026-06-18 12:37:42.700,77.78,0.719,1
2026-06-18 12:08:53.800,48.03,0.013,0
2026-06-18 12:38:11.800,73.2,0.616,1
2026-06-18 11:06:12.300,52.88,0.051,0
2026-06-18 11:39:24.900,52.86,0.149,0
2026-06-18 10:03:28.700,49.26,-0.105,0
2026-06-18 10:20:00.600,53.05,-0.008,0
2026-06-18 11:22:04.200,45.42,-0.04,0
2026-06-18 10:54:38.100,50.65,0.026,0
2026-06-18 11:45:24.500,48.16,0.107,0
2026-06-18 10:23:05.000,45.44,0.002,0
2026-06-18 11:00:30.600,50.01,0.043,0
2026-06-18 12:41:30.600,84.33,0.453,1
2026-06-18 10:35:38.000,49.36,-0.108,0
2026-06-18 12:11:43.700,50.35,-0.0,0
2026-06-18 11:22:22.700,57.16,0.1,0
2026-06-18 10:01:16.900,59.06,0.014,0
2026-06-18 12:35:40.200,87.4,0.87,1
2026-06-18 11:18:20.300,54.92,0.039,0
2026-06-18 10:45:21.600,56.0,-0.004,0
2026-06-18 11:20:57.500,59.51,-0.078,0
2026-06-18 11:17:11.400,49.23,-0.094,0
2026-06-18 10:33:12.000,40.31,0.001,0
2026-06-18 11:43:41.700,57.82,0.107,0
2026-06-18 10:38:31.500,49.25,-0.083,0
2026-06-18 11:28:07.500,58.72,-0.06,0
2026-06-18 11:16:50.900,44.22,-0.08,0
2026-06-18 10:54:23.300,42.89,-0.111,0
2026-06-18 11:21:11.500,52.08,-0.004,0
2026-06-18 10:08:25.700,50.1,-0.037,0
2026-06-18 11:55:56.200,44.84,-0.058,0
2026-06-18 11:55:46.400,52.81,-0.077,0
2026-06-18 12:43:27.500,88.75,1.154,1
2026-06-18 10:31:12.000,52.46,0.054,0
2026-06-18 12:07:43.500,48.19,0.043,0
2026-06-18 12:01:45.300,47.08,0.017,0
2026-06-18 11:57:03.300,56.28,-0.143,0
2026-06-18 12:35:10.500,76.34,0.781,1
2026-06-18 12:19:31.400,109.87,0.647,1
2026-06-18 10:04:05.700,51.2,-0.101,0
2026-06-18 11:08:54.200,52.53,0.185,0
2026-06-18 10:01:51.200,54.35,0.189,0
2026-06-18 10:42:45.700,60.45,0.09,0
2026-06-18 10:00:25.100,54.59,0.034,0
2026-06-18 10:59:48.900,50.62,-0.171,0
2026-06-18 11:45:17.000,52.07,0.005,0
2026-06-18 11:36:53.200,56.1,-0.031,0
2026-06-18 10:41:20.300,53.02,-0.003,0
2026-06-18 12:44:45.400,86.03,1.06,1
2026-06-18 12:18:19.200,98.85,0.744,1
2026-06-18 12:42:51.100,80.22,0.901,1
2026-06-18 10:35:55.700,55.04,-0.005,0
2026-06-18 11:38:15.900,43.02,0.074,0
2026-06-18 10:24:57.500,48.33,0.005,0
2026-06-18 10:30:47.600,53.43,0.02,0
2026-06-18 10:26:01.300,52.14,0.11,0
2026-06-18 12:24:20.100,102.82,1.041,1
2026-06-18 11:53:06.700,49.4,-0.011,0
2026-06-18 10:58:43.400,52.25,0.108,0
2026-06-18 12:42:56.200,90.41,1.047,1
2026-06-18 12:08:58.600,58.71,0.196,0
2026-06-18 12:32:16.200,73.14,0.99,1
2026-06-18 10:59:20.600,44.72,-0.01,0
2026-06-18 11:16:56.600,48.05,0.031,0
2026-06-18 11:25:32.800,49.8,0.182,0
2026-06-18 10:53:53.800,55.61,0.021,0
2026-06-18 10:07:09.400,56.03,-0.044,0
2026-06-18 12:45:03.100,72.05,0.677,1
2026-06-18 12:13:53.400,71.88,0.894,1
2026-06-18 10:18:56.200,45.69,-0.145,0
2026-06-18 12:25:16.500,79.52,0.907,1
2026-06-18 10:53:40.800,45.23,-0.119,0
2026-06-18 11:10:14.200,45.62,-0.236,0
2026-06-18 10:00:49.900,43.09,0.028,0
2026-06-18 11:25:57.100,51.91,-0.066,0
2026-06-18 10:01:11.800,48.18,0.053,0
2026-06-18 10:32:45.200,52.39,0.01,0
2026-06-18 11:01:31.500,46.57,0.051,0
2026-06-18 12:36:34.900,77.91,0.789,1
2026-06-18 10:26:33.100,49.79,0.023,0
2026-06-18 11:00:06.500,57.25,0.075,0
2026-06-18 12:21:32.700,107.4,0.738,1
2026-06-18 10:11:43.000,43.18,-0.028,0
2026-06-18 10:51:02.200,51.55,0.133,0
2026-06-18 12:10:05.800,51.5,0.107,0
2026-06-18 11:48:21.100,51.75,-0.08,0
2026-06-18 11:57:45.600,47.29,0.215,0
2026-06-18 11:52:37.100,44.77,0.061,0
2026-06-18 10:03:01.200,58.06,-0.022,0
2026-06-18 10:39:06.300,56.78,-0.084,0
2026-06-18 11:11:21.600,49.46,0.088,0
2026-06-18 10:40:05.600,49.7,-0.091,0
2026-06-18 11:27:06.400,47.35,-0.033,0
2026-06-18 11:26:30.500,57.92,0.031,0
2026-06-18 10:24:30.700,56.8,0.075,0
2026-06-18 12:23:11.600,88.23,0.977,1
2026-06-18 11:48:00.500,54.08,-0.098,0
2026-06-18 12:13:32.400,73.23,0.675,1
2026-06-18 11:50:53.000,43.85,-0.113,0
2026-06-18 10:59:54.200,54.41,-0.036,0
2026-06-18 11:37:37.500,40.5,0.174,0
2026-06-18 10:52:38.300,43.34,0.052,0
2026-06-18 10:29:21.000,44.79,0.02,0
2026-06-18 12:33:23.100,95.72,1.042,1
2026-06-18 11:54:03.700,54.46,-0.113,0
2026-06-18 10:56:40.200,42.76,-0.2,0
2026-06-18 12:26:03.100,80.12,0.905,1
2026-06-18 12:15:47.800,71.69,1.326,1
2026-06-18 12:19:35.900,123.47,1.124,1
2026-06-18 12:38:47.700,61.39,1.132,1
2026-06-18 11:56:37.400,54.44,0.001,0
2026-06-18 12:04:44.500,56.91,-0.046,0
2026-06-18 11:20:38.900,54.49,0.132,0
2026-06-18 10:46:52.000,56.95,-0.012,0
2026-06-18 11:56:24.500,54.13,0.005,0
2026-06-18 11:52:38.800,52.23,-0.216,0
2026-06-18 10:19:09.700,46.68,0.008,0
2026-06-18 12:18:24.300,91.53,0.873,1
2026-06-18 10:00:07.600,50.44,0.018,0
2026-06-18 12:20:01.100,80.72,1.037,1
2026-06-18 10:40:11.000,51.72,0.137,0
2026-06-18 10:56:39.200,44.6,-0.085,0
2026-06-18 12:33:29.400,97.37,1.041,1
2026-06-18 11:33:15.300,52.08,0.051,0
2026-06-18 10:58:00.700,52.04,0.064,0
2026-06-18 11:02:49.100,50.24,0.091,0
2026-06-18 12:11:12.700,48.0,0.007,0
2026-06-18 10:52:23.800,42.05,-0.009,0
2026-06-18 10:02:20.200,55.93,-0.079,0
2026-06-18 11:22:15.900,48.07,0.029,0
2026-06-18 11:21:53.300,49.4,-0.03,0
2026-06-18 11:22:07.300,34.67,0.012,0
2026-06-18 10:52:36.100,45.55,0.022,0
2026-06-18 12:12:34.000,52.5,0.017,0
2026-06-18 12:35:14.200,101.9,0.786,1
2026-06-18 12:01:29.200,49.04,-0.112,0
2026-06-18 11:55:29.600,50.66,-0.007,0
2026-06-18 10:03:19.600,49.87,-0.022,0
2026-06-18 10:18:01.400,47.7,-0.107,0
2026-06-18 11:52:24.100,50.48,0.003,0
2026-06-18 11:12:15.400,46.24,-0.088,0
2026-06-18 12:16:13.400,109.81,0.489,1
2026-06-18 12:07:36.200,49.74,-0.041,0
2026-06-18 12:44:58.700,96.54,0.724,1
2026-06-18 10:25:27.400,52.04,0.071,0
2026-06-18 10:10:20.400,44.19,-0.128,0
2026-06-18 12:35:33.900,112.75,0.422,1
2026-06-18 11:47:59.500,48.85,0.144,0
2026-06-18 11:38:14.500,46.2,-0.028,0
2026-06-18 11:28:55.700,49.28,0.117,0
2026-06-18 10:01:30.500,50.23,-0.059,0
2026-06-18 11:43:47.900,58.79,-0.049,0
2026-06-18 11:03:56.100,42.84,0.085,0
2026-06-18 11:30:05.400,58.02,0.119,0
2026-06-18 12:23:36.500,88.83,0.952,1
2026-06-18 10:35:51.900,46.16,0.103,0
2026-06-18 10:05:09.000,40.91,0.125,0
2026-06-18 10:28:11.000,44.34,-0.024,0
2026-06-18 11:39:24.300,49.42,0.009,0
2026-06-18 10:58:30.500,58.71,0.051,0
2026-06-18 11:45:43.100,49.65,0.039,0
2026-06-18 10:04:01.800,51.95,0.035,0
2026-06-18 12:38:55.900,74.2,0.891,1
2026-06-18 10:09:40.400,55.89,0.08,0
2026-06-18 10:40:21.000,45.81,0.113,0
2026-06-18 12:09:16.800,44.6,-0.198,0
2026-06-18 10:08:22.200,49.07,-0.112,0
2026-06-18 12:38:26.500,86.64,0.839,1
2026-06-18 12:00:53.000,48.89,0.074,0
2026-06-18 10:39:30.200,49.28,0.05,0
2026-06-18 10:25:58.000,49.77,-0.003,0
2026-06-18 11:45:00.700,53.19,-0.174,0
2026-06-18 12:11:55.400,42.63,-0.098,0
2026-06-18 10:36:47.900,48.52,-0.022,0
2026-06-18 10:54:08.000,57.9,0.059,0
2026-06-18 11:57:48.100,52.51,-0.065,0
2026-06-18 10:39:42.000,52.83,0.056,0
2026-06-18 11:11:18.500,46.8,0.182,0
2026-06-18 10:37:01.000,54.38,-0.017,0
2026-06-18 12:46:26.100,69.12,0.946,1
2026-06-18 10:52:39.500,46.48,0.052,0
2026-06-18 10:34:31.100,47.04,0.036,0
2026-06-18 10:32:13.700,54.76,0.087,0
2026-06-18 11:29:44.700,47.53,0.115,0
2026-06-18 12:19:06.300,63.16,0.882,1
2026-06-18 12:42:04.200,91.91,0.893,1
2026-06-18 12:21:09.500,80.52,0.576,1
2026-06-18 12:02:50.300,45.41,0.075,0
2026-06-18 10:57:53.400,46.9,-0.129,0
2026-06-18 11:26:41.300,59.72,-0.061,0
2026-06-18 10:28:53.300,51.22,0.011,0
2026-06-18 10:46:29.300,51.1,-0.007,0
2026-06-18 11:25:23.200,44.17,-0.115,0
2026-06-18 10:19:14.000,46.79,0.033,0
2026-06-18 11:02:29.000,47.33,0.242,0
2026-06-18 11:29:37.800,55.19,-0.167,0
2026-06-18 12:12:51.900,51.86,-0.03,0
2026-06-18 10:07:03.200,46.95,0.124,0
2026-06-18 11:46:56.200,44.17,0.014,0
2026-06-18 11:56:22.000,49.46,0.071,0
2026-06-18 11:43:55.700,48.7,-0.031,0
2026-06-18 10:12:53.600,63.55,0.031,0
2026-06-18 12:16:53.800,103.76,0.898,1
2026-06-18 10:03:42.400,46.75,0.015,0
2026-06-18 10:19:48.400,50.2,0.026,0
2026-06-18 11:21:26.800,48.48,0.158,0
2026-06-18 10:45:05.700,52.35,0.004,0
2026-06-18 12:07:06.700,50.02,0.079,0
2026-06-18 11:40:18.700,49.5,0.052,0
2026-06-18 11:16:46.100,44.95,-0.077,0
2026-06-18 10:45:31.100,51.84,-0.019,0
2026-06-18 10:25:54.800,45.58,0.175,0
2026-06-18 10:01:53.100,52.11,0.016,0
2026-06-18 10:20:27.200,49.2,-0.013,0
2026-06-18 10:21:49.600,57.79,0.123,0
2026-06-18 11:58:53.400,50.64,0.035,0
2026-06-18 11:37:59.300,50.99,-0.028,0
2026-06-18 10:42:35.100,45.7,-0.02,0
2026-06-18 10:55:52.700,52.78,-0.089,0
2026-06-18 12:29:13.500,91.04,0.607,1
2026-06-18 12:12:09.000,53.17,0.058,0
2026-06-18 10:19:32.000,48.93,0.017,0
2026-06-18 11:42:38.800,49.4,-0.015,0
2026-06-18 11:40:36.100,46.09,0.025,0
2026-06-18 11:54:17.800,52.92,-0.039,0
2026-06-18 11:18:10.400,43.54,-0.1,0
2026-06-18 10:28:36.900,51.51,0.116,0
2026-06-18 12:14:34.400,77.03,0.54,1
2026-06-18 10:16:32.000,44.85,-0.14,0
2026-06-18 10:24:00.900,55.69,-0.033,0
2026-06-18 11:09:49.700,58.78,0.009,0
2026-06-18 10:18:35.600,47.99,0.097,0
2026-06-18 11:50:19.000,55.2,-0.026,0
2026-06-18 10:52:02.800,47.74,-0.059,0
2026-06-18 11:11:12.100,50.45,0.148,0
2026-06-18 10:59:59.300,52.3,0.081,0
2026-06-18 12:22:25.600,65.08,0.794,1
2026-06-18 11:58:07.200,57.99,-0.103,0
2026-06-18 11:06:35.100,49.45,0.217,0
2026-06-18 11:01:33.900,45.65,0.002,0
2026-06-18 10:20:43.800,51.15,0.107,0
2026-06-18 11:12:37.800,44.06,0.088,0
2026-06-18 10:21:20.400,45.2,0.025,0
2026-06-18 10:10:04.600,50.01,-0.115,0
2026-06-18 12:43:58.100,88.11,1.032,1
2026-06-18 11:01:39.900,44.99,-0.08,0
2026-06-18 11:14:23.300,42.83,0.016,0
2026-06-18 11:47:16.600,58.27,-0.009,0
2026-06-18 10:50:43.500,48.02,-0.09,0
2026-06-18 11:34:07.800,49.64,0.011,0
2026-06-18 10:29:06.400,53.47,0.064,0
2026-06-18 11:35:18.400,42.92,0.048,0
2026-06-18 12:10:07.400,40.63,-0.117,0
2026-06-18 10:06:37.500,50.96,-0.007,0
2026-06-18 11:36:19.900,52.53,-0.015,0
2026-06-18 11:24:26.800,49.52,-0.078,0
2026-06-18 11:02:31.500,49.34,0.09,0
2026-06-18 12:43:11.100,85.49,0.635,1
2026-06-18 10:43:20.900,52.76,-0.113,0
2026-06-18 12:26:05.900,95.56,0.772,1
2026-06-18 10:27:57.800,50.28,0.147,0
2026-06-18 11:54:11.000,50.36,0.16,0
2026-06-18 10:58:51.900,53.33,0.134,0
2026-06-18 12:26:24.100,83.33,0.459,1
2026-06-18 11:59:27.600,50.18,0.116,0
2026-06-18 10:17:39.700,54.42,-0.016,0
2026-06-18 11:04:00.000,46.24,0.021,0
2026-06-18 12:21:37.800,85.33,1.043,1
2026-06-18 12:30:25.200,96.75,0.739,1
2026-06-18 11:05:40.000,50.35,0.111,0
2026-06-18 11:39:20.600,56.43,0.004,0
2026-06-18 11:47:52.400,55.15,-0.0,0
2026-06-18 10:34:31.600,37.25,0.173,0
2026-06-18 11:40:37.300,59.57,0.022,0
2026-06-18 11:09:37.900,52.73,-0.051,0
2026-06-18 11:12:43.500,45.04,0.065,0
2026-06-18 10:25:49.800,55.52,-0.155,0
2026-06-18 11:46:02.000,45.68,-0.037,0
2026-06-18 11:20:22.400,43.54,0.049,0
2026-06-18 11:40:03.400,53.54,0.105,0
2026-06-18 11:59:14.800,47.34,-0.175,0
2026-06-18 12:20:03.800,59.82,0.92,1
2026-06-18 10:19:51.600,53.87,0.124,0
2026-06-18 11:57:59.200,47.8,-0.035,0
2026-06-18 10:18:03.400,58.23,0.234,0
2026-06-18 10:08:51.300,50.94,-0.019,0
2026-06-18 10:09:42.200,44.43,-0.031,0
2026-06-18 12:10:27.700,53.58,-0.124,0
2026-06-18 11:07:50.400,53.37,-0.031,0
2026-06-18 11:44:59.700,50.3,-0.017,0
2026-06-18 12:29:16.500,49.61,0.745,1
2026-06-18 11:12:58.800,50.93,0.128,0
2026-06-18 11:25:27.600,51.45,0.122,0
2026-06-18 12:02:16.300,45.63,-0.022,0
2026-06-18 10:46:39.700,53.21,0.015,0
2026-06-18 11:10:21.300,53.92,0.046,0
2026-06-18 10:47:21.300,56.13,-0.01,0
2026-06-18 11:21:34.500,53.69,-0.083,0
2026-06-18 12:43:27.200,82.75,0.931,1
2026-06-18 10:06:18.100,48.37,0.09,0
2026-06-18 12:12:22.800,46.52,0.101,0
2026-06-18 10:23:23.100,52.51,0.156,0
2026-06-18 12:15:28.300,95.54,0.954,1
2026-06-18 10:28:38.700,46.5,0.084,0
2026-06-18 12:35:47.600,80.93,0.727,1
2026-06-18 10:13:58.700,51.85,0.165,0
2026-06-18 11:48:46.600,48.81,-0.139,0
2026-06-18 11:57:51.600,43.9,-0.016,0
2026-06-18 10:49:18.600,50.47,-0.091,0
2026-06-18 10:30:00.600,41.39,0.12,0
2026-06-18 11:15:34.500,53.79,-0.127,0
2026-06-18 11:31:20.600,51.28,0.198,0
2026-06-18 12:13:15.500,59.73,0.065,0
2026-06-18 11:31:15.800,51.83,-0.038,0
2026-06-18 11:58:57.600,55.66,-0.02,0
2026-06-18 11:54:32.000,51.16,-0.059,0
2026-06-18 11:36:38.600,43.07,0.09,0
2026-06-18 10:13:26.800,50.17,0.039,0
2026-06-18 10:13:20.400,56.39,0.019,0
2026-06-18 10:02:20.600,42.89,0.03,0
2026-06-18 10:00:38.600,51.71,0.074,0
2026-06-18 12:21:10.300,63.31,0.588,1
2026-06-18 12:44:04.200,88.56,0.463,1
2026-06-18 11:39:10.600,47.18,0.266,0
2026-06-18 12:26:22.500,93.6,0.605,1
2026-06-18 12:31:01.200,51.65,0.775,1
2026-06-18 10:32:42.800,45.59,-0.193,0
2026-06-18 11:51:44.500,49.93,-0.06,0
2026-06-18 11:17:02.700,51.5,-0.043,0
2026-06-18 11:14:54.700,50.02,-0.005,0
2026-06-18 12:30:23.700,71.07,0.83,1
2026-06-18 10:19:30.300,57.75,-0.072,0
2026-06-18 11:47:43.300,55.33,-0.055,0
2026-06-18 11:10:50.700,44.42,0.083,0
2026-06-18 11:55:49.000,46.44,0.034,0
2026-06-18 11:06:17.500,50.7,0.023,0
2026-06-18 12:06:45.500,41.67,-0.084,0
2026-06-18 11:45:30.600,49.33,-0.046,0
2026-06-18 11:05:24.900,48.23,0.076,0
2026-06-18 12:30:03.500,54.46,0.716,1
2026-06-18 11:27:18.900,50.43,0.03,0
2026-06-18 11:42:01.200,51.82,0.136,0
2026-06-18 11:22:51.600,47.29,0.058,0
2026-06-18 11:08:14.300,40.08,-0.063,0
2026-06-18 11:03:26.000,46.23,0.09,0
2026-06-18 11:09:24.800,51.71,-0.059,0
2026-06-18 10:51:00.200,45.84,-0.115,0
2026-06-18 10:42:20.600,50.24,0.042,0
2026-06-18 10:57:49.600,42.41,-0.011,0
2026-06-18 12:26:17.900,73.56,0.592,1
2026-06-18 11:58:00.600,47.24,0.129,0
2026-06-18 11:02:15.300,53.48,0.065,0
2026-06-18 11:12:22.900,58.38,-0.192,0
2026-06-18 11:19:55.400,44.01,-0.213,0
2026-06-18 11:08:04.400,59.01,0.161,0
2026-06-18 10:56:31.100,48.89,0.098,0
2026-06-18 10:39:23.200,53.36,-0.15,0
2026-06-18 12:04:54.400,50.97,-0.032,0
2026-06-18 12:40:04.900,89.93,1.106,1
2026-06-18 11:38:54.800,53.64,0.118,0
2026-06-18 11:59:08.200,54.65,0.118,0
2026-06-18 10:11:56.100,49.71,-0.013,0
2026-06-18 12:43:31.000,74.74,1.144,1
2026-06-18 11:39:58.700,48.63,-0.166,0
2026-06-18 11:15:12.800,51.76,0.033,0
2026-06-18 12:30:30.500,87.31,0.78,1
2026-06-18 10:49:11.000,51.08,-0.106,0
2026-06-18 10:17:45.300,41.67,0.067,0
2026-06-18 11:53:15.900,48.65,0.006,0
2026-06-18 11:26:16.200,47.69,-0.03,0
2026-06-18 11:42:09.900,54.21,-0.046,0
2026-06-18 10:25:47.000,52.76,-0.095,0
2026-06-18 11:23:18.800,60.58,-0.123,0
2026-06-18 12:27:19.400,66.22,0.661,1
2026-06-18 11:25:00.400,55.72,-0.037,0
2026-06-18 10:28:00.600,60.82,0.042,0
2026-06-18 11:28:19.400,53.79,-0.037,0
2026-06-18 12:31:26.600,94.93,0.931,1
2026-06-18 11:44:53.800,57.38,0.024,0
2026-06-18 10:38:06.000,52.16,-0.101,0
2026-06-18 10:51:10.200,57.89,0.06,0
2026-06-18 12:21:48.900,79.38,0.808,1
2026-06-18 11:11:52.600,54.75,0.054,0
2026-06-18 12:04:31.800,44.38,-0.108,0
2026-06-18 10:00:54.500,46.02,-0.045,0
2026-06-18 12:25:31.700,106.32,0.608,1
2026-06-18 11:04:50.100,46.97,0.011,0
2026-06-18 11:00:36.500,48.43,-0.222,0
2026-06-18 12:30:43.600,97.16,0.923,1
2026-06-18 12:40:10.300,89.63,0.865,1
2026-06-18 10:43:16.400,54.32,-0.332,0
2026-06-18 11:42:36.700,52.73,-0.017,0
2026-06-18 11:21:45.900,47.24,0.072,0
2026-06-18 11:32:09.100,49.73,-0.214,0
2026-06-18 11:52:14.500,55.11,-0.134,0
2026-06-18 10:44:21.500,41.06,0.134,0
2026-06-18 10:14:03.200,46.82,0.108,0
2026-06-18 10:06:44.300,51.5,-0.121,0
2026-06-18 10:10:50.500,48.71,0.228,0
2026-06-18 10:03:13.100,52.48,-0.117,0
2026-06-18 10:23:47.000,49.09,-0.092,0
2026-06-18 10:59:20.700,49.24,-0.006,0
2026-06-18 12:39:45.200,83.58,1.121,1
2026-06-18 11:14:46.300,52.41,0.056,0
2026-06-18 10:48:54.800,41.27,0.089,0
2026-06-18 11:21:39.800,53.06,-0.017,0
2026-06-18 11:14:14.700,53.06,-0.08,0
2026-06-18 10:33:07.400,49.92,-0.015,0
2026-06-18 10:31:03.400,44.0,-0.038,0
2026-06-18 10:05:22.100,53.79,0.122,0
2026-06-18 10:26:32.400,55.91,0.185,0
2026-06-18 12:32:48.700,90.78,0.631,1
2026-06-18 11:46:53.800,50.87,0.13,0
2026-06-18 12:07:54.500,42.12,-0.054,0
2026-06-18 10:19:33.200,54.68,0.048,0
2026-06-18 10:09:11.400,55.98,0.134,0
2026-06-18 10:35:00.800,48.44,-0.065,0
2026-06-18 12:15:13.700,77.21,1.049,1
2026-06-18 11:28:24.000,48.0,-0.046,0
2026-06-18 12:27:59.700,139.39,0.771,1
2026-06-18 12:34:13.800,91.18,0.855,1
2026-06-18 11:59:39.900,47.39,0.053,0
2026-06-18 11:09:23.700,43.63,0.038,0
2026-06-18 10:41:51.300,41.17,-0.152,0
2026-06-18 11:52:28.300,50.2,0.027,0
2026-06-18 12:10:20.200,53.07,-0.013,0
2026-06-18 10:08:08.800,51.14,-0.093,0
2026-06-18 11:49:02.400,47.4,0.144,0
2026-06-18 12:40:09.300,63.8,0.681,1
2026-06-18 10:18:25.100,41.64,0.126,0
2026-06-18 12:10:04.300,44.04,0.085,0
2026-06-18 11:26:56.600,52.74,0.071,0
2026-06-18 12:16:00.900,52.28,0.598,1
2026-06-18 10:22:16.500,55.34,0.047,0
2026-06-18 11:04:05.700,44.23,0.022,0
2026-06-18 11:05:36.900,54.31,0.016,0
2026-06-18 11:58:32.500,48.79,-0.023,0
2026-06-18 12:20:17.500,77.03,0.947,1
2026-06-18 12:35:05.700,89.85,0.571,1
2026-06-18 10:21:55.900,55.76,-0.241,0
2026-06-18 11:10:48.100,43.62,0.055,0
2026-06-18 11:25:01.600,53.92,0.161,0
2026-06-18 12:12:53.100,48.92,-0.082,0
2026-06-18 12:01:16.100,56.49,-0.1,0
2026-06-18 11:58:45.800,52.5,-0.133,0
2026-06-18 11:37:37.100,45.38,0.079,0
2026-06-18 12:10:22.500,56.19,-0.022,0
2026-06-18 12:41:57.200,78.3,1.024,1
2026-06-18 12:36:16.500,97.43,0.678,1
2026-06-18 10:15:04.000,51.08,0.046,0
2026-06-18 11:11:09.400,47.21,0.099,0
2026-06-18 11:22:57.800,49.86,0.084,0
2026-06-18 11:09:49.900,55.16,0.078,0
2026-06-18 10:21:13.000,41.21,0.037,0
2026-06-18 11:48:08.300,52.17,-0.14,0
2026-06-18 12:05:38.500,49.48,-0.107,0
2026-06-18 10:16:10.200,52.94,-0.092,0
2026-06-18 11:30:00.800,55.0,-0.105,0
2026-06-18 10:42:49.100,58.82,-0.196,0
2026-06-18 12:01:57.100,43.93,0.048,0
2026-06-18 12:05:31.400,55.45,-0.07,0
2026-06-18 12:30:32.100,58.94,0.831,1
2026-06-18 12:23:32.500,60.48,0.678,1
2026-06-18 10:34:00.100,51.0,-0.008,0
2026-06-18 12:02:36.300,58.5,0.071,0
2026-06-18 10:40:49.900,53.73,0.059,0
2026-06-18 11:49:38.700,45.91,-0.015,0
2026-06-18 11:12:49.900,50.88,0.145,0
2026-06-18 10:15:55.300,48.87,0.013,0
2026-06-18 10:47:10.000,55.56,0.026,0
2026-06-18 10:28:32.700,50.31,-0.177,0
2026-06-18 10:54:54.200,52.76,0.023,0
2026-06-18 10:44:35.400,58.82,-0.136,0
2026-06-18 12:28:40.500,66.79,0.954,1
2026-06-18 10:31:57.500,46.97,0.039,0
2026-06-18 12:15:27.600,101.88,0.825,1
2026-06-18 12:17:09.400,73.77,0.603,1
2026-06-18 12:26:46.200,113.44,0.617,1
2026-06-18 10:18:40.200,46.68,-0.059,0
2026-06-18 12:37:07.100,71.97,0.553,1
2026-06-18 11:02:52.500,52.33,0.066,0
2026-06-18 11:13:08.800,46.2,-0.012,0
2026-06-18 10:27:59.600,42.96,-0.123,0
2026-06-18 11:26:52.600,57.09,-0.191,0
2026-06-18 12:44:29.200,88.47,0.868,1
2026-06-18 12:17:22.800,63.06,1.038,1
2026-06-18 10:53:05.800,54.36,-0.073,0
2026-06-18 10:18:57.200,51.19,0.044,0
2026-06-18 10:35:39.800,60.85,0.172,0
2026-06-18 10:53:56.400,58.35,0.101,0
2026-06-18 12:23:55.700,90.27,1.034,1
2026-06-18 11:18:29.100,43.92,-0.113,0
2026-06-18 10:28:12.000,55.57,0.012,0
2026-06-18 10:58:27.900,54.47,-0.102,0
2026-06-18 11:47:02.800,47.1,0.04,0
2026-06-18 11:36:33.000,51.75,0.069,0
2026-06-18 11:47:53.100,53.07,0.024,0
2026-06-18 12:39:59.100,84.96,0.717,1
2026-06-18 11:34:25.000,47.4,-0.007,0
2026-06-18 10:55:24.300,55.59,-0.042,0
2026-06-18 12:03:21.800,52.82,0.024,0
2026-06-18 10:29:25.700,55.03,0.039,0
2026-06-18 11:39:13.400,56.8,-0.009,0
2026-06-18 10:14:24.800,51.23,-0.005,0
2026-06-18 11:27:13.100,47.55,0.02,0
2026-06-18 10:30:03.100,41.29,-0.019,0
2026-06-18 12:45:57.700,92.71,0.607,1
2026-06-18 11:45:05.200,51.47,0.112,0
2026-06-18 10:28:13.100,53.48,0.21,0
2026-06-18 12:22:33.600,76.81,0.74,1
2026-06-18 11:55:39.400,57.41,0.104,0
2026-06-18 11:56:43.900,55.84,0.158,0
2026-06-18 12:44:54.700,88.93,0.911,1
2026-06-18 12:21:54.900,90.32,0.769,1
2026-06-18 11:39:58.000,47.01,-0.007,0
2026-06-18 12:21:46.200,97.27,0.787,1
2026-06-18 11:37:27.400,56.85,-0.216,0
2026-06-18 11:38:19.400,47.82,-0.073,0
2026-06-18 11:42:18.100,48.29,-0.059,0
2026-06-18 11:40:32.800,57.55,0.112,0
2026-06-18 11:18:42.600,49.64,0.154,0
2026-06-18 12:30:54.700,77.87,0.751,1
2026-06-18 12:07:14.600,54.35,0.035,0
2026-06-18 11:02:00.500,55.86,0.177,0
2026-06-18 10:48:48.300,55.08,0.024,0
2026-06-18 10:43:22.700,56.91,-0.042,0
2026-06-18 12:31:39.300,64.47,1.09,1
