Timestamp,CAN_ID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513704515.6903138,046B,8,38,48,110,60,64,235,162,141,T
1513703108.7621753,0316,8,103,54,151,236,40,135,101,10,R
1513701982.7396548,0329,8,39,6,203,146,36,7,201,163,R
1513702976.1595232,0316,8,95,252,30,212,82,159,84,79,R
1513704995.099902,0000,8,0,0,0,0,0,0,0,0,T
1513700215.1043022,0316,8,160,77,37,137,184,27,205,99,R
1513704282.8856578,0008,8,16,170,109,117,231,45,101,155,T
1513701432.1286426,0329,8,122,73,235,152,58,213,159,144,R
1513704567.6913538,0000,8,0,0,0,0,0,0,0,0,T
1513700123.202464,018F,8,28,194,249,77,24,47,64,180,R
1513702585.051701,0260,8,139,80,52,58,242,154,173,29,R
1513704628.5925717,0316,8,226,222,219,216,238,211,202,242,T
1513700473.6094723,0260,8,48,20,135,63,219,186,157,31,R
1513703895.6779137,0260,8,32,146,59,157,228,31,3,245,R
1513701623.7324746,0260,8,62,92,186,130,252,67,143,62,R
1513703833.9766796,0316,8,191,146,230,43,23,126,130,253,R
1513700933.7186744,0329,8,211,5,72,156,100,196,178,76,R
1513703635.5727115,0329,8,82,73,204,174,144,66,146,224,R
1513703543.9708793,02A0,8,103,84,102,43,186,245,58,180,R
1513702389.347787,0260,8,57,247,183,90,119,64,202,180,R
1513701961.8392367,018F,8,33,191,102,151,112,31,120,230,R
1513703099.6619933,0329,8,209,71,64,225,11,75,91,166,R
1513704377.5875518,0316,8,202,217,242,206,233,250,226,216,T
1513701327.3265464,02A0,8,107,167,0,204,85,242,204,191,R
1513704167.9833596,0000,8,0,0,0,0,0,0,0,0,T
1513704327.3865478,0000,8,0,0,0,0,0,0,0,0,T
1513703977.1795435,0316,8,6,210,38,157,45,162,245,76,R
1513700349.4069881,0316,8,181,143,84,11,251,215,125,97,R
1513702367.547351,0316,8,24,78,187,203,194,26,219,213,R
1513703625.5725114,0316,8,100,149,193,103,153,249,221,30,R
1513700972.5194504,0260,8,210,214,40,54,155,93,188,134,R
1513703558.2711654,0260,8,11,0,119,200,93,140,93,206,R
1513704387.4877498,01FE,8,237,44,187,228,142,26,157,75,T
1513704553.4910698,0316,8,219,216,235,248,245,236,222,242,T
1513701555.5311105,0260,8,207,198,152,77,192,147,27,48,R
1513704130.9826198,0E9A,8,198,86,18,211,85,17,155,23,T
1513703115.1623032,0329,8,73,229,203,141,40,24,180,175,R
1513702921.0584211,0329,8,114,55,235,115,231,188,134,26,R
1513703992.1798437,018F,8,127,111,203,61,246,133,114,66,R
1513702781.1556232,02A0,8,246,33,232,4,228,44,149,227,R
1513700070.801416,0260,8,186,148,242,181,202,157,254,251,R
1513703926.4785295,0316,8,14,115,153,38,145,169,23,147,R
1513700303.7060742,0329,8,176,232,31,37,91,206,214,87,R
1513702253.9450788,0260,8,5,118,117,44,59,198,211,151,R
1513703172.8634572,0329,8,157,212,11,62,175,240,83,33,R
1513701289.5257905,0329,8,59,92,106,50,39,114,78,10,R
1513702069.541391,0316,8,55,74,216,239,52,10,212,153,R
1513700655.8131163,0329,8,174,162,171,250,133,115,100,202,R
1513700897.7179544,0316,8,90,35,6,249,64,201,76,40,R
1513700918.5183704,0316,8,191,225,102,80,98,99,130,231,R
1513704454.9890997,0316,8,216,253,216,250,204,214,226,231,T
1513704135.1827037,0316,8,237,217,226,217,211,227,250,228,T
1513700883.6176724,018F,8,85,173,125,128,58,59,48,79,R
1513702851.0570211,0260,8,154,53,89,180,225,24,163,145,R
1513701604.3320866,018F,8,18,190,5,62,154,240,181,158,R
1513703281.4656293,02A0,8,167,19,191,131,252,83,91,249,R
1513704089.5817916,0316,8,215,223,233,209,251,242,217,234,T
1513702233.344667,0316,8,212,247,138,23,77,151,72,129,R
1513701889.8377967,0329,8,147,50,14,52,167,191,178,58,R
1513702776.055521,018F,8,116,248,208,194,129,119,114,243,R
1513700325.50651,018F,8,9,116,151,239,207,82,186,158,R
1513700539.3107862,02A0,8,67,78,208,154,74,182,86,14,R
1513700887.1177423,0316,8,232,17,184,71,122,173,170,76,R
1513702180.743615,0260,8,107,132,77,207,126,11,166,211,R
1513704528.2905657,002E,8,73,218,39,8,26,95,6,200,T
1513701430.4286087,0260,8,245,141,182,232,117,140,2,191,R
1513703374.6674933,02A0,8,217,185,205,134,179,119,152,93,R
1513702201.644033,0316,8,79,177,125,159,235,9,128,198,R
1513701211.3242264,018F,8,202,87,88,50,183,96,28,249,R
1513703266.7653353,0260,8,241,124,198,86,4,88,195,249,R
1513701489.9297986,02A0,8,134,98,43,133,146,227,105,231,R
1513704499.8899977,0000,8,0,0,0,0,0,0,0,0,T
1513703825.0765016,0316,8,91,166,133,89,5,31,202,167,R
1513703776.4755294,0329,8,108,245,78,174,235,70,26,139,R
1513703695.1739035,02A0,8,71,45,57,116,244,84,56,129,R
1513704567.7913558,0000,8,0,0,0,0,0,0,0,0,T
1513700674.1134822,018F,8,56,169,110,141,55,11,92,14,R
1513700153.50307,0329,8,234,227,58,163,2,57,215,182,R
1513704746.0949218,0316,8,210,215,238,230,209,232,246,217,T
1513701468.2293646,0329,8,185,147,83,251,116,242,233,170,R
1513701005.2201045,0260,8,37,222,205,184,94,32,171,52,R
1513703881.7776356,0316,8,132,24,64,201,127,210,116,164,R
1513703842.8768575,018F,8,221,16,24,169,192,47,93,80,R
1513702875.3575072,0260,8,83,73,133,2,253,105,102,123,R
1513701825.1365027,0260,8,60,85,179,114,32,105,171,31,R
1513704345.2869058,0000,8,0,0,0,0,0,0,0,0,T
1513703806.2761254,0316,8,48,172,214,56,24,36,7,28,R
1513704909.698194,0316,8,227,220,242,200,228,214,237,228,T
1513700851.7170343,02A0,8,118,73,214,65,148,151,175,120,R
1513702215.244305,0329,8,143,176,31,107,228,15,42,102,R
1513701526.6305325,0260,8,123,239,117,13,44,108,94,226,R
1513703225.4645092,0329,8,54,59,76,187,30,163,49,216,R
1513704195.0839016,0316,8,211,250,227,247,232,253,205,202,T
1513700141.102822,0316,8,202,19,47,200,129,36,128,131,R
1513701883.7376747,0329,8,122,247,6,214,194,136,28,250,R
1513702497.649953,018F,8,11,111,132,237,205,179,235,238,R
1513704998.699974,0000,8,0,0,0,0,0,0,0,0,T
1513704102.5820518,0316,8,247,245,246,225,200,204,218,233,T
1513702934.3586872,0329,8,5,121,35,250,229,196,133,14,R
1513701089.3217864,02A0,8,191,231,151,100,143,21,46,16,R
1513704037.5807517,0000,8,0,0,0,0,0,0,0,0,T
1513701512.7302547,0329,8,16,30,254,58,87,110,174,5,R
1513704902.99806,0000,8,0,0,0,0,0,0,0,0,T
1513704729.894598,07B6,8,163,236,134,14,127,89,98,179,T
1513702518.650373,02A0,8,135,194,98,168,216,205,219,208,R
1513702466.149323,018F,8,160,128,71,220,43,161,164,118,R
1513703218.6643734,02A0,8,89,40,88,149,65,247,79,33,R
1513700379.8075962,0316,8,5,180,173,250,65,37,160,66,R
1513700553.3110662,02A0,8,151,95,246,244,9,117,106,15,R
1513703883.0776615,0260,8,221,217,111,23,108,22,51,171,R
1513701853.2370648,02A0,8,201,9,188,10,57,210,178,252,R
1513702808.856177,02A0,8,173,176,103,113,151,92,13,154,R
1513703606.0721214,0316,8,10,218,230,188,236,163,203,115,R
1513703631.7726355,0329,8,121,13,129,64,149,56,193,64,R
1513701930.7386148,0316,8,145,195,69,57,178,61,189,112,R
1513703926.1785235,0260,8,105,91,214,78,191,42,223,146,R
1513701999.1399827,0260,8,14,42,13,111,73,126,19,22,R
1513700928.5185704,0316,8,188,192,0,8,74,79,92,227,R
1513701960.5392108,018F,8,70,1,55,236,11,116,250,55,R
1513701056.0211203,02A0,8,52,141,192,160,123,49,238,234,R
1513700388.607772,018F,8,162,190,74,198,155,152,188,104,R
1513700868.0173604,02A0,8,188,124,63,130,214,114,245,122,R
1513703018.1603632,0329,8,169,121,136,160,18,219,165,161,R
1513701905.3381069,018F,8,101,190,61,109,56,217,19,13,R
1513704619.49239,0000,8,0,0,0,0,0,0,0,0,T
1513701035.2207043,02A0,8,21,56,184,103,153,16,88,100,R
1513702532.150643,02A0,8,177,252,119,141,232,34,116,173,R
1513701902.3380468,018F,8,76,85,111,103,84,138,185,65,R
1513703709.0741816,018F,8,55,114,80,60,168,126,107,58,R
1513700588.3117661,02A0,8,243,175,188,81,43,179,189,129,R
1513701688.0337608,018F,8,216,229,0,53,252,206,225,86,R
1513701447.9289587,0329,8,208,83,92,66,198,191,59,96,R
1513701330.4266086,0316,8,57,66,22,250,172,231,149,48,R
1513702212.944259,0316,8,225,56,29,107,207,95,239,99,R
1513702657.053141,0260,8,107,54,250,138,15,152,54,194,R
1513704917.598352,0316,8,238,211,245,250,213,230,206,218,T
1513700568.6113722,0316,8,193,43,115,221,143,119,175,52,R
1513702459.949199,0260,8,57,95,147,34,76,209,18,72,R
1513700905.5181103,018F,8,186,7,90,89,253,94,209,1,R
1513702316.946339,0260,8,177,207,232,114,23,227,209,115,R
1513703480.9696193,0329,8,173,120,144,42,132,75,89,34,R
1513703791.1758235,0260,8,248,223,185,16,119,141,119,171,R
1513700929.0185804,0316,8,15,127,46,184,129,164,92,22,R
1513704601.2920258,0000,8,0,0,0,0,0,0,0,0,T
1513704817.896358,0316,8,213,237,248,204,232,217,203,219,T
1513703700.6740134,018F,8,162,181,200,65,206,95,202,192,R
1513703010.9602191,018F,8,178,233,88,58,112,204,187,91,R
1513703004.4600892,0329,8,99,45,132,212,51,242,175,177,R
1513702156.143123,0329,8,157,42,64,82,27,179,15,246,R
1513702442.7488549,0316,8,195,239,96,63,22,134,161,151,R
1513703787.5757515,0329,8,119,159,232,25,211,200,6,131,R
1513703214.2642853,0316,8,146,142,226,198,160,6,121,30,R
1513704569.791396,0000,8,0,0,0,0,0,0,0,0,T
1513704294.9858997,0000,8,0,0,0,0,0,0,0,0,T
1513702999.8599973,0316,8,125,138,218,125,0,109,233,19,R
1513700229.7045941,0329,8,14,241,241,152,52,148,246,101,R
1513700294.1058822,0329,8,161,242,144,145,80,65,178,64,R
1513704455.9891198,0995,8,231,204,235,175,175,102,117,8,T
1513701364.0272806,018F,8,19,138,124,212,147,5,172,25,R
1513700550.0110002,0329,8,195,248,149,126,141,195,135,127,R
1513700082.801656,0329,8,179,123,124,36,28,194,142,227,R
1513700304.5060902,0260,8,160,79,99,5,82,30,65,17,R
1513702982.459649,0329,8,166,158,157,240,72,134,226,121,R
1513704896.397928,0A82,8,182,90,114,84,239,162,46,212,T
1513703332.1666434,0329,8,202,12,122,181,20,103,88,161,R
1513702887.5577512,0329,8,148,6,221,181,94,242,120,189,R
1513700611.9122384,02A0,8,145,7,31,211,48,103,190,204,R
1513700068.901378,02A0,8,135,200,249,57,100,111,172,61,R
1513704051.7810357,0316,8,207,228,240,216,219,212,232,229,T
1513703570.8714175,0260,8,231,243,107,199,155,193,183,44,R
1513700659.8131962,018F,8,31,68,181,251,161,158,109,96,R
1513700822.4164484,0329,8,113,39,138,208,141,1,166,190,R
1513704151.8830376,0D4E,8,187,3,157,134,202,172,117,124,T
1513703354.4670894,0260,8,37,41,75,198,25,58,111,230,R
1513703774.6754935,0316,8,72,35,22,83,221,212,240,3,R
1513703760.6752136,0316,8,170,82,109,238,61,143,65,79,R
1513703108.3621674,018F,8,134,91,19,43,240,97,92,112,R
1513703258.6651733,0316,8,27,13,235,191,178,147,4,198,R
1513703854.0770814,018F,8,18,195,185,246,4,125,222,216,R
1513702715.554311,0329,8,68,198,83,231,0,129,125,177,R
1513701742.6348526,018F,8,120,111,88,172,208,181,104,250,R
1513702385.4477088,02A0,8,227,36,200,167,64,226,252,14,R
1513700397.00794,02A0,8,218,38,76,170,103,90,114,158,R
1513703756.1751235,018F,8,78,87,207,210,174,138,69,103,R
1513700609.9121983,0260,8,226,35,101,75,60,59,222,116,R
1513702313.246265,02A0,8,34,27,21,252,57,116,50,25,R
1513700421.608432,0329,8,86,138,119,193,83,23,118,88,R
1513703155.2631052,018F,8,145,163,134,156,194,7,148,134,R
1513704409.8881977,0000,8,0,0,0,0,0,0,0,0,T
1513704079.4815896,0316,8,201,212,221,203,225,215,209,249,T
1513703835.6767135,018F,8,201,35,96,178,152,53,53,173,R
1513702293.445869,02A0,8,53,44,85,81,3,35,211,205,R
1513700045.700914,0260,8,83,112,24,167,87,13,153,101,R
1513701772.7354548,0329,8,199,242,3,192,24,226,135,176,R
1513701162.7232544,02A0,8,159,154,97,188,252,85,61,2,R
1513703243.6648734,0316,8,153,204,221,167,236,199,13,254,R
1513703844.3768876,0316,8,76,37,222,88,254,126,69,52,R
1513703054.5610912,0316,8,84,49,80,193,242,112,10,22,R
1513701176.6235325,018F,8,252,187,229,5,18,234,18,109,R
1513704908.49817,0000,8,0,0,0,0,0,0,0,0,T
1513700939.0187805,0316,8,122,60,205,221,145,188,237,35,R
1513702430.748615,018F,8,232,67,133,223,217,12,11,68,R
1513703494.5698915,018F,8,221,199,32,214,182,240,185,17,R
1513703780.7756155,0329,8,187,242,208,39,185,65,77,129,R
1513701975.5395107,0316,8,158,178,117,177,104,208,254,204,R
1513704850.6970139,0316,8,210,249,208,250,247,211,245,241,T
1513700117.902358,0316,8,78,217,114,67,42,68,226,140,R
1513701773.9354787,02A0,8,62,77,81,34,62,80,175,172,R
1513701526.9305387,02A0,8,164,247,196,8,189,31,208,74,R
1513700756.9151382,0329,8,150,57,195,68,225,207,167,46,R
1513703004.9600992,0316,8,252,86,78,140,60,114,20,185,R
1513703081.1616232,02A0,8,149,1,242,32,86,153,56,133,R
1513703606.5721314,0316,8,1,113,220,57,25,48,145,103,R
1513703091.2618253,02A0,8,248,211,108,111,191,110,172,216,R
1513704034.3806877,0316,8,238,241,228,217,221,238,225,201,T
1513702184.2436848,0260,8,93,137,76,73,158,171,164,152,R
1513702402.348047,018F,8,188,141,131,49,56,172,240,96,R
1513700318.8063762,02A0,8,118,150,73,56,109,78,251,150,R
1513704163.8832777,0000,8,0,0,0,0,0,0,0,0,T
1513703627.2725453,0329,8,237,219,126,162,170,251,105,191,R
1513704186.9837396,0316,8,205,239,208,218,212,233,252,202,T
1513700435.5087101,02A0,8,25,174,222,128,165,141,89,45,R
1513700176.00352,0329,8,213,44,76,251,8,23,14,163,R
1513703114.6622932,0329,8,253,188,65,155,75,59,247,5,R
1513701115.7223144,0260,8,239,111,145,164,19,92,35,207,R
1513704052.9810596,0000,8,0,0,0,0,0,0,0,0,T
1513703228.8645773,0316,8,80,163,199,240,132,236,77,101,R
1513702892.8578572,0316,8,67,241,76,176,123,148,152,207,R
1513701797.7359548,0260,8,225,26,135,162,17,150,93,15,R
1513701251.3250265,0329,8,142,84,105,162,122,241,114,116,R
1513701748.7349746,0260,8,211,169,66,30,4,83,231,106,R
1513702272.245445,018F,8,32,120,237,212,85,160,159,160,R
1513700755.4151082,018F,8,145,232,207,92,29,157,83,174,R
1513703299.3659873,0260,8,133,54,64,203,240,188,159,138,R
1513704835.4967098,0A1A,8,252,139,94,96,74,167,109,59,T
1513703557.5711515,0329,8,184,234,93,107,130,166,2,110,R
1513702461.849237,02A0,8,173,187,146,111,121,14,216,26,R
1513700566.9113383,018F,8,100,157,131,93,66,249,141,10,R
1513704029.4805896,0000,8,0,0,0,0,0,0,0,0,T
1513702683.453669,0329,8,1,15,14,124,15,223,228,67,R
1513703267.4653492,0316,8,152,142,67,192,109,205,207,202,R
1513703255.5651114,0260,8,166,246,180,221,145,71,137,167,R
1513701530.1306026,02A0,8,219,190,159,44,82,219,214,32,R
1513700388.7077742,0260,8,96,50,57,33,186,20,183,36,R
1513700908.1181624,02A0,8,178,170,229,3,79,194,199,207,R
1513701202.0240405,0260,8,170,189,66,81,226,179,201,99,R
1513701642.3328466,0260,8,126,61,90,59,183,29,200,88,R
1513703663.7732754,0260,8,100,101,41,4,45,134,134,161,R
1513703599.9719994,018F,8,196,34,60,219,97,111,219,204,R
1513704416.5883317,0000,8,0,0,0,0,0,0,0,0,T
1513703848.5769715,018F,8,43,55,7,101,12,39,7,241,R
1513703926.2785256,0260,8,66,69,104,215,13,71,153,88,R
1513700193.903878,0260,8,99,223,128,56,180,245,143,50,R
1513702915.6583133,02A0,8,240,35,249,175,242,177,133,212,R
1513702217.744355,0260,8,226,76,233,77,75,43,247,130,R
1513702027.5405507,0260,8,132,97,78,152,135,128,189,247,R
1513701135.8227165,0316,8,123,140,90,245,232,239,219,112,R
1513704752.49505,03DB,8,145,254,20,222,192,189,201,224,T
1513701015.0203004,0316,8,200,6,104,154,0,167,145,162,R
1513700293.50587,0316,8,71,97,89,108,93,213,79,93,R
1513703572.8714573,0316,8,110,178,233,234,220,28,96,51,R
1513704229.9845996,0EDE,8,107,212,136,112,101,233,235,109,T
1513702013.0402608,0329,8,221,212,254,133,151,12,179,243,R
1513700686.0137203,0316,8,63,96,11,125,33,26,149,17,R
1513700241.804836,0329,8,195,244,49,28,222,80,9,154,R
1513703642.0728414,0329,8,164,148,87,168,135,196,43,51,R
1513701096.5219305,018F,8,95,57,119,170,110,60,165,155,R
1513704575.8915179,0D14,8,31,24,5,44,83,15,72,93,T
1513703001.6600332,0260,8,150,62,167,210,78,205,113,146,R
1513703165.9633193,0329,8,92,227,217,153,46,178,254,127,R
1513701448.9289787,02A0,8,18,232,13,142,86,10,62,42,R
1513704779.6955938,0316,8,227,230,254,206,202,222,238,206,T
1513704223.3844676,0316,8,235,237,206,221,214,213,212,248,T
1513700456.4091282,0329,8,114,213,27,229,19,176,184,209,R
1513703019.3603873,0316,8,153,245,209,51,92,225,235,242,R
1513704307.8861578,0316,8,213,227,220,235,253,224,231,246,T
1513702431.248625,018F,8,199,92,229,188,84,125,186,73,R
1513700986.6197324,0260,8,35,111,228,196,59,33,182,229,R
1513700856.7171342,0329,8,64,49,53,50,42,63,222,29,R
1513704227.2845457,0316,8,208,211,200,244,203,207,227,220,T
1513701568.5313706,018F,8,135,34,108,34,134,22,22,234,R
1513703547.2709453,0260,8,210,207,45,131,55,104,220,84,R
1513701067.3213465,0316,8,217,111,192,126,189,202,9,30,R
1513701945.0389009,0260,8,148,196,64,237,205,241,118,67,R
1513700825.9165182,018F,8,31,13,189,209,226,51,21,13,R
1513700574.3114862,0316,8,79,16,219,230,42,251,48,4,R
1513700153.703074,0329,8,210,20,51,81,170,179,66,252,R
1513704936.098722,0316,8,226,214,238,203,248,215,238,242,T
1513702365.247305,018F,8,86,243,33,238,64,191,135,51,R
1513700786.4157283,0316,8,227,63,4,145,71,140,104,73,R
1513700046.800936,0316,8,7,44,86,174,167,75,181,75,R
1513702028.3405669,0260,8,24,125,14,26,142,251,15,105,R
1513703345.2669053,0316,8,5,202,74,134,188,217,26,48,R
1513703503.7700753,0316,8,195,50,100,47,184,197,27,218,R
1513701329.8265965,018F,8,36,136,196,182,45,198,168,94,R
1513700391.7078342,0260,8,166,32,41,142,195,192,159,138,R
1513700290.7058141,02A0,8,63,117,249,58,194,218,49,150,R
1513702253.3450668,0260,8,68,87,253,31,93,4,171,97,R
1513701735.5347106,0316,8,73,172,134,250,190,27,209,206,R
1513703448.7689755,0329,8,53,196,144,150,82,192,144,212,R
1513703681.2736254,018F,8,7,101,66,114,148,146,98,5,R
1513701648.0329607,02A0,8,130,96,65,248,228,187,28,205,R
1513702501.150023,0329,8,195,110,136,137,47,94,99,96,R
1513700798.3159664,0316,8,77,92,221,62,228,195,162,198,R
1513704550.1910038,0316,8,207,214,227,228,249,204,235,246,T
1513700730.3146062,018F,8,206,71,59,179,207,176,194,44,R
1513704930.598612,0316,8,223,243,236,214,248,251,231,206,T
1513704830.2966058,0FCA,8,30,168,106,8,151,104,205,224,T
1513701348.5269706,0316,8,125,80,27,12,184,187,137,192,R
1513701292.4258485,018F,8,63,140,161,132,197,160,132,215,R
1513701562.7312546,0260,8,130,198,128,41,57,87,243,228,R
1513701966.3393269,0260,8,155,197,0,65,90,169,7,177,R
1513703287.9657593,018F,8,122,106,194,102,38,68,9,91,R
1513700028.700574,0260,8,9,194,117,13,79,201,92,9,R
1513702202.144043,02A0,8,240,96,248,14,120,77,60,37,R
1513700375.9075181,02A0,8,140,131,222,200,111,32,164,52,R
1513702855.0571012,0260,8,33,134,225,23,239,219,224,97,R
1513703448.5689714,018F,8,126,160,233,174,175,33,24,36,R
1513704131.4826295,0316,8,251,204,225,237,237,222,209,246,T
1513701592.0318406,0316,8,203,155,70,59,63,59,98,35,R
1513701387.2277446,0329,8,243,235,199,0,142,201,0,205,R
1513700928.2185643,018F,8,78,99,154,239,117,119,126,80,R
1513700474.9094982,0260,8,174,1,197,52,138,14,200,139,R
1513704773.695474,0000,8,0,0,0,0,0,0,0,0,T
1513703703.3740675,0329,8,100,58,112,228,170,186,63,71,R
1513704380.5876117,0000,8,0,0,0,0,0,0,0,0,T
1513701898.7379746,02A0,8,69,253,183,82,5,54,87,60,R
1513701794.6358926,0260,8,116,114,101,19,120,65,70,132,R
1513700076.50153,018F,8,101,164,236,191,242,53,199,232,R
1513703975.9795196,0329,8,80,126,175,128,62,108,238,195,R
1513703438.9687793,0260,8,223,222,201,131,183,224,240,84,R
1513704441.9888399,0316,8,246,215,204,203,231,231,210,227,T
1513703673.0734615,0329,8,166,32,138,209,226,0,247,111,R
1513704763.295266,09FA,8,56,197,0,145,201,116,42,157,T
1513704291.0858216,0000,8,0,0,0,0,0,0,0,0,T
1513700417.6083522,018F,8,245,162,86,113,243,25,232,165,R
1513700667.9133582,0329,8,178,190,32,247,49,102,181,26,R
1513704099.7819955,028D,8,17,95,24,251,42,93,132,189,T
1513701495.5299106,0316,8,179,134,134,183,166,197,82,238,R
1513703684.7736955,0260,8,107,22,229,5,2,60,125,182,R
1513701096.3219264,0329,8,228,68,248,84,65,245,150,74,R
1513701733.1346626,0329,8,252,75,89,246,142,67,48,201,R
1513700207.904158,0329,8,20,109,93,137,153,218,135,230,R
1513704771.295426,0B19,8,54,167,189,12,74,37,66,130,T
1513704407.48815,0000,8,0,0,0,0,0,0,0,0,T
1513701578.2315645,0329,8,247,53,191,202,168,144,10,126,R
1513702039.1407828,02A0,8,208,7,58,116,187,222,61,18,R
1513700073.401468,02A0,8,137,38,27,48,163,124,12,223,R
1513704620.49241,0316,8,250,236,214,250,243,247,208,207,T
1513700757.1151423,0316,8,77,118,160,27,56,168,119,119,R
1513704148.2829657,0FFE,8,14,198,152,52,230,199,185,241,T
1513702300.2460048,02A0,8,71,59,223,78,74,194,56,229,R
1513700097.801956,0260,8,104,164,231,200,196,169,184,65,R
1513703965.3793075,018F,8,220,69,109,128,95,54,59,84,R
1513703691.2738254,018F,8,164,254,105,227,126,61,185,90,R
1513704103.2820656,0316,8,206,228,229,253,209,234,248,206,T
1513700088.00176,0329,8,22,241,27,234,110,56,25,152,R
1513702335.046701,0316,8,77,46,106,229,210,229,234,183,R
1513702943.258865,0260,8,179,53,139,7,203,71,49,10,R
1513704788.49577,0765,8,124,70,37,168,162,220,171,74,T
1513703653.4730694,0260,8,220,68,224,76,241,71,72,92,R
1513704380.7876158,0316,8,216,243,230,246,239,232,239,211,T
1513702294.845897,0260,8,101,201,20,81,123,99,133,172,R
1513700914.9182985,0316,8,178,73,116,37,245,165,0,53,R
1513704292.1858437,0000,8,0,0,0,0,0,0,0,0,T
1513704210.9842198,0EE2,8,135,103,93,231,217,238,173,101,T
1513701648.9329786,02A0,8,15,82,159,117,10,237,107,103,R
1513703450.7690153,0329,8,100,252,217,186,24,214,155,167,R
1513703798.9759796,02A0,8,147,170,34,128,159,239,109,38,R
1513702931.858637,0260,8,46,192,234,35,229,212,221,6,R
1513703160.1632032,018F,8,183,247,191,239,180,14,82,0,R
1513703382.2676454,0260,8,4,182,254,187,176,110,189,224,R
1513700561.3112261,018F,8,87,52,100,228,3,56,181,252,R
1513701460.6292126,0329,8,211,236,36,225,114,4,160,192,R
1513701273.2254646,0316,8,106,15,61,127,39,216,100,93,R
1513700289.105782,018F,8,252,137,229,223,180,47,30,36,R
1513701642.4328487,018F,8,103,39,110,10,206,242,28,221,R
1513702865.057301,018F,8,83,185,99,119,94,252,118,245,R
1513703370.3674073,018F,8,114,4,208,10,86,221,101,70,R
1513701659.3331866,0329,8,38,254,251,100,145,137,183,22,R
1513704532.5906518,07D6,8,102,225,76,253,68,75,108,20,T
1513704924.398488,0316,8,216,227,200,241,231,200,213,238,T
1513701124.0224805,02A0,8,244,9,202,15,83,169,171,146,R
1513702932.8586571,0316,8,175,64,249,44,193,43,70,197,R
1513701268.8253765,0316,8,93,206,44,30,36,113,196,42,R
1513702951.3590271,0260,8,156,62,228,187,95,74,197,3,R
1513700650.6130123,02A0,8,69,56,75,194,175,19,232,233,R
1513701167.5233505,018F,8,155,106,36,223,159,208,225,34,R
1513700923.6184723,0316,8,52,39,221,40,165,74,28,158,R
1513701379.2275846,0329,8,90,197,108,104,208,46,221,206,R
1513704895.297906,0000,8,0,0,0,0,0,0,0,0,T
1513704345.0869017,0316,8,230,204,212,233,224,218,246,208,T
1513704006.5801315,0316,8,219,239,203,254,244,214,203,239,T
1513700347.7069542,0329,8,252,12,41,142,78,17,49,1,R
1513702414.548291,0260,8,65,241,58,175,43,48,230,158,R
1513701756.2351246,018F,8,32,40,215,0,8,222,186,120,R
1513702964.3592873,0260,8,76,207,112,130,187,193,124,53,R
1513702359.247185,02A0,8,223,114,146,154,92,163,16,140,R
1513702200.9440188,0329,8,19,193,67,173,18,134,169,143,R
1513704625.8925178,0316,8,254,244,212,239,231,239,238,251,T
1513704130.7826157,0316,8,229,223,208,243,243,216,249,249,T
1513701447.2289445,018F,8,72,16,34,173,194,197,234,86,R
1513702304.5460908,02A0,8,97,165,73,29,174,48,175,208,R
1513703545.6709135,02A0,8,71,10,137,161,132,92,242,195,R
1513704311.5862317,0000,8,0,0,0,0,0,0,0,0,T
1513702502.150043,0260,8,253,227,62,100,124,122,115,160,R
1513703011.7602353,0329,8,216,112,146,177,105,243,197,133,R
1513704781.0956218,0C64,8,252,94,162,78,149,191,173,151,T
1513701629.6325927,02A0,8,241,15,149,218,156,196,243,139,R
1513702955.2591052,0260,8,103,45,56,231,254,17,13,32,R
1513702824.456489,02A0,8,232,13,28,99,193,254,34,62,R
1513703912.6782537,0260,8,152,8,239,9,100,125,153,95,R
1513701291.2258246,02A0,8,46,241,72,218,27,34,106,165,R
1513703042.2608452,0260,8,31,100,36,250,123,79,69,250,R
1513704456.1891239,0000,8,0,0,0,0,0,0,0,0,T
1513701492.2298446,018F,8,124,232,40,129,5,227,186,192,R
1513700892.9178584,0329,8,186,72,191,92,171,254,161,46,R
1513701324.6264925,0260,8,0,165,25,196,195,24,108,115,R
1513703872.4774497,0329,8,185,228,214,46,229,114,236,177,R
1513704552.9910598,0334,8,9,254,9,138,195,86,235,56,T
1513704329.9865997,0000,8,0,0,0,0,0,0,0,0,T
1513700401.1080222,0316,8,117,227,54,6,83,145,236,170,R
1513701830.6366127,0329,8,34,89,187,54,111,39,68,132,R
1513700143.00286,02A0,8,135,222,2,194,235,254,85,208,R
1513700996.1199224,0260,8,34,4,49,59,14,218,107,114,R
1513702966.0593212,0329,8,16,246,26,17,20,13,99,135,R
1513701876.5375307,018F,8,160,119,12,125,193,17,113,208,R
1513704251.3850276,0316,8,228,215,237,205,210,243,230,213,T
1513703064.1612833,018F,8,136,164,117,112,67,30,223,212,R
1513700740.1148024,018F,8,2,49,223,124,25,145,134,116,R
1513703508.2701654,0260,8,84,147,55,133,127,114,140,86,R
1513702267.045341,0316,8,215,3,228,172,151,205,199,112,R
1513701438.8287766,0260,8,60,65,51,251,183,141,100,32,R
1513700710.9142182,018F,8,185,204,244,126,234,102,58,45,R
1513701723.3344667,02A0,8,233,2,105,195,215,203,77,231,R
